,Company,Revenue,Gross Margin,EBITDA Margin,Net Profit Margin,returnOnEquity,ROIC,returnOnAssets,Net Debt to EBITDA,Debt to Equity,10Y Revenue Growth (per Share),10Y Net Income Growth (per Share),5Y Revenue Growth (per Share),5Y Net Income Growth (per Share),3Y Revenue Growth (per Share),3Y Net Income Growth (per Share),PE ratio,Enterprise Value over EBITDA,priceBookValueRatio,Sector,Market Cap,priceVar,Market Capitalisation,Sector Market Cap,year
1199,CMCSA,85029000000.0,1.0,0.329,0.2674,0.3313,0.0677,0.6927,2.1878,0.9408,0.1367,0.2773,0.0909,0.3304,0.1087,0.4408,8.5031,9.058,2.7975,Consumer Cyclical,191951809058.1,-15.214504010811215,12.15448119679022,1579267810367.6775,2017
1202,F,156776000000.0,0.1047,0.113,0.0493,0.2173,0.0173,0.1344,6.4896,4.3366,-0.0751,0.0,0.0241,0.0574,0.0178,0.8257,6.5258,9.3187,1.4135,Consumer Cyclical,50289345750.72,-35.96178085353547,3.184345645531259,1579267810367.6775,2017
1203,NKE,34350000000.0,0.4458,0.165,0.1234,0.3417,0.2486,0.2909,-0.4206,0.3064,0.0988,0.1324,0.1024,0.1623,0.0939,0.1859,20.6992,15.0588,7.0804,Consumer Cyclical,87474119590.48,18.093465985202574,5.538903472623474,1579267810367.6775,2017
1207,LOW,65017000000.0,0.3334,0.114,0.0476,0.4807,0.1583,0.1548,2.0227,2.44,0.0926,0.0572,0.1327,0.1935,0.1353,0.1761,21.0603,10.595999999999998,9.9085,Consumer Cyclical,63751097770.08,2.6750350474888283,4.036750280830316,1579267810367.6775,2017
1208,MAT,4881493000.0,0.3738,-0.025,-0.21600000000000005,-0.8456,-0.0556,-0.4663,-16.8549,2.5043,-0.0088,0.0,-0.0544,0.0,-0.0718,0.0,0.0,0.0,4.4234,Consumer Cyclical,5506547391.0,-37.64045264882141,0.34867723858171923,1579267810367.6775,2017
1210,DIS,55137000000.0,0.4504,0.301,0.1629,0.2174,0.1153,0.3636,1.284,0.6122,0.0709,0.0937,0.0833,0.1258,0.0782,0.0993,17.4276,10.5864,3.7174,Consumer Cyclical,154132008765.46,-0.3678423245395059,9.759713188200532,1579267810367.6775,2017
1212,MGM,10797479000.0,0.4264,0.23,0.1808,0.2576,0.0471,0.1034,4.6423,1.7216,-0.0389,-0.043,-0.0139,0.0,-0.0512,0.0,9.9142,12.2709,2.5042,Consumer Cyclical,18971292589.95,-26.428725622793998,1.2012714034570993,1579267810367.6775,2017
1214,CCL,17510000000.0,0.4003,0.269,0.1488,0.1076,0.052000000000000005,0.0957,1.8684,0.3797,0.0418,0.0195,0.0429,0.1682,0.0606,0.3238,18.1828,12.2803,2.0251,Consumer Cyclical,49039994451.96,-23.83606229794208,3.105236118283367,1579267810367.6775,2017
1216,EBAY,9927000000.0,0.7763,0.297,-0.1024,-0.1264,0.0816,-0.1759,1.4089,1.2443,0.0515,0.0,-0.0305,0.0,0.0991,0.0,0.0,14.8993,4.8893,Consumer Cyclical,39756377626.46,-26.24802530780373,2.5173930200732775,1579267810367.6775,2017
1220,GES,2190453000.0,0.3401,0.056,0.0104,0.0235,0.0198,0.0242,-3.0576,0.0248,0.0719,-0.1486,-0.0227,-0.3771,-0.0496,-0.4694,45.6296,5.4484,1.0648,Consumer Cyclical,1039331289.92,26.271976369869837,0.06581095892013578,1579267810367.6775,2017
1225,LVS,12728000000.0,0.5027,0.322,0.2206,0.4329,0.1498,0.1652,1.7598,1.4863,0.0681,0.2684,0.0309,0.1341,-0.0388,0.002,19.4648,15.0921,8.4377,Consumer Cyclical,54622168691.0,-21.17607348686225,3.4587020853849437,1579267810367.6775,2017
1231,IPG,9047600000.0,0.1342,0.119,0.0613,0.2507,0.1452,1.2304,0.5417,0.6206,0.0495,0.1454,0.0762,0.0662,0.08900000000000001,0.0773,14.2606,7.8716,3.5235,Consumer Cyclical,7869324008.25,5.598865452584543,0.4982893944009346,1579267810367.6775,2017
1232,NYT,1675639000.0,0.6322,0.084,0.0187,0.0343,0.0568,0.0292,-2.3324,0.2913,-0.0822,0.0,-0.0178,0.0,-0.0286,-0.2541,631.6667,14.915,3.4279,Consumer Cyclical,3073743476.9,18.466023465073174,0.19463092052667028,1579267810367.6775,2017
1233,JCP,12918000000.0,0.3732,0.07400000000000001,-0.0013,-0.0126,0.0333,-0.0028,4.1308,3.5716,-0.0719,0.0,-0.1199,0.0,-0.0412,0.0,0.0,6.2431,1.4948,Consumer Cyclical,2019362858.15,-70.28571537562779,0.12786703084132778,1579267810367.6775,2017
1236,M,25908000000.0,0.3953,0.093,0.0242,0.145,0.0292,0.0697,2.3244,1.5894,0.0514,0.008,0.0615,-0.0727,0.0379,-0.2018,14.5419,6.0873,2.0873,Consumer Cyclical,9023380023.6,18.379869181596113,0.5713647783081972,1579267810367.6775,2017
1238,TPR,4488300000.0,0.6865,0.223,0.1317,0.1969,0.2468,0.1519,-1.5038,0.5262,0.0851,0.0161,-0.0065,-0.1019,-0.0258,-0.0919,22.4313,11.7994,4.4431,Consumer Cyclical,13305818483.87,-23.185135336361327,0.8425308485691356,1579267810367.6775,2017
1239,LKQ,9736909000.0,0.3902,0.113,0.0548,0.1271,0.067,0.1564,2.8372,0.8108,0.2239,0.2144,0.1783,0.1447,0.1231,0.1111,24.0407,14.4424,3.0439,Consumer Cyclical,12778976057.35,-42.611849049794394,0.8091709318367517,1579267810367.6775,2017
1242,UAA,4989244000.0,0.4513,0.04,-0.0097,-0.0239,0.0062,-0.0223,3.0537,0.4543,0.2185,0.0,0.2082,0.0,0.1611,0.0,0.0,36.5867,3.2897,Consumer Cyclical,6638718775.68,17.56487285579524,0.42036687711214765,1579267810367.6775,2017
1243,GTN,882728000.0,0.3684,0.414,0.2968,0.2638,0.068,0.2956,3.7612,1.8506,0.0651,0.0,0.1128,0.4877,0.1122,0.6282,4.6518,7.0777,1.2936,Consumer Cyclical,1212452815.5,-11.736532348973975,0.07677309747849052,1579267810367.6775,2017
1245,DKS,7921981000.0,0.2986,0.08800000000000001,0.0363,0.1489,0.1126,0.1355,-0.2284,0.0028,0.0891,0.0894,0.1047,0.0334,0.1214,-0.0199,20.1429,8.1897,2.9849,Consumer Cyclical,5876792529.24,8.522877032405232,0.37212133943715303,1579267810367.6775,2017
1246,GPK,4403700000.0,0.1607,0.153,0.0682,0.2324,0.0512,0.1373,3.2712,1.7606,0.0171,0.0,0.0524,0.255,0.0312,0.5232,16.2371,10.5011,3.7758,Consumer Cyclical,4877994051.0,-30.578283216378303,0.30887693771611346,1579267810367.6775,2017
1247,TJX,33183744000.0,0.2898,0.133,0.0693,0.5095,0.5129,0.3054,-0.2814,0.4939,0.1039,0.1574,0.1068,0.1226,0.0961,0.0537,21.1543,10.6254,10.7622,Consumer Cyclical,48266730715.56,20.092626754592715,3.056272685271966,1579267810367.6775,2017
1248,KSS,19681000000.0,0.3931,0.108,0.0283,0.1074,0.0766,0.0536,1.6676,0.8907,0.0887,-0.0073,0.0849,-0.0731,0.0786,-0.0879,12.7276,4.9716,1.3536,Consumer Cyclical,7007741082.76,21.887467264130912,0.4437335477083201,1579267810367.6775,2017
1249,DRI,7170200000.0,0.2189,0.132,0.0668,0.228,0.1123,0.305,0.7429,0.4456,0.0404,0.1062,0.071,0.0107,0.0633,0.2083,22.7247,12.2301,5.1994,Consumer Cyclical,10878389275.91,6.555140468019122,0.6888248595010207,1579267810367.6775,2017
1250,VFC,11811177000.0,0.5051,0.17600000000000002,0.112,0.2287,0.1427,0.3889,0.4693,0.3444,0.0733,0.0975,0.0776,0.1701,0.0147,0.0544,45.5034,17.6486,7.433,Consumer Cyclical,27690189835.1969,-1.7457822836966417,1.7533561852786834,1579267810367.6775,2017
1251,BLL,10983000000.0,0.2063,0.142,0.0341,0.0949,0.0387,0.0878,4.1922,1.7688,0.0556,0.0439,0.0211,-0.0358,0.0045,-0.14300000000000002,36.1028,12.8828,3.4271,Consumer Cyclical,13522649566.35,20.17158821041363,0.856260697367201,1579267810367.6775,2017
1255,GME,7965000000.0,0.3139,0.08800000000000001,0.0443,0.1567,0.1183,0.4154,0.2086,0.3616,0.0806,0.1246,0.0245,0.0705,-0.0004,0.0417,7.0702,3.7383,1.0963,Consumer Cyclical,2463327296.04,-23.492653102458448,0.15597907333186892,1579267810367.6775,2017
1257,TIF,4001800000.0,0.6245,0.233,0.1115,0.14800000000000002,0.1263,0.1152,0.1303,0.3674,0.0562,0.061,0.0227,0.0068,0.0047,0.3594,22.0504,10.6523,3.2522,Consumer Cyclical,9797094136.32,-22.792448131171607,0.6203567293655587,1579267810367.6775,2017
1261,GPS,15516000000.0,0.3635,0.115,0.0436,0.2328,0.2165,0.151,-0.2623,0.4521,0.0733,0.0611,0.0717,0.0147,0.0355,-0.1518,13.5385,4.8306,3.1673,Consumer Cyclical,9126405676.96,-22.041203704781747,0.5778884124051914,1579267810367.6775,2017
1263,AEO,3609865000.0,0.3787,0.13699999999999998,0.0589,0.1764,0.2276,0.1905,-0.7673,0.0,0.0472,-0.0388,0.044,0.0846,0.0508,0.396,12.6154,4.6732,2.2317,Consumer Cyclical,2684538054.72,3.4619583841210115,0.16998624534080756,1579267810367.6775,2017
1266,IP,21743000000.0,0.3192,0.14,0.0986,0.3287,0.0435,0.127,5.3798,2.6753,0.0029,0.0665,0.0114,0.2349,-0.0189,0.5825,11.5164,13.4613,3.7842,Consumer Cyclical,24680719111.7,-29.93435272264372,1.562795046519308,1579267810367.6775,2017
1268,BBY,39403000000.0,0.2396,0.065,0.0312,0.2608,0.4056,0.2159,-0.9973,0.2899,0.07,0.0519,0.002,0.0416,0.0139,0.3535,11.456,4.4172,2.943,Consumer Cyclical,13877394431.34,-21.426186614587927,0.8787233134391014,1579267810367.6775,2017
1271,GIII,2386435000.0,0.3525,0.053,0.0218,0.0509,0.0403,0.0775,3.0342,0.4522,0.1229,0.0842,0.1063,-0.022,0.0683,-0.1616,23.4464,13.1848,1.1908,Consumer Cyclical,1277277025.18,-26.333864395071245,0.08087779772340391,1579267810367.6775,2017
1273,GT,15377000000.0,0.2404,0.13,0.0237,0.0793,0.0703,0.0429,2.3501,1.2446,-0.0449,-0.0765,-0.0634,0.1112,-0.0301,-0.4569,23.2518,6.3427,1.7062,Consumer Cyclical,7961292065.92,-35.39863292908183,0.504112856201792,1579267810367.6775,2017
1278,CTB,2854656000.0,0.1932,0.145,0.0334,0.0846,0.1138,0.0516,-0.1205,0.2989,0.0175,-0.0025,-0.0357,-0.1188,-0.0188,-0.203,19.3716,4.2609,1.6127,Consumer Cyclical,1817655501.0,-7.518886316559034,0.11509482363075724,1579267810367.6775,2017
1279,SKX,4164160000.0,0.4656,0.104,0.043,0.098,0.1852,0.0874,-1.519,0.0442,0.1005,0.0752,0.2055,0.7818,0.1955,0.0799,33.4348,12.6008,3.2814,Consumer Cyclical,6093191955.4,-40.468143210776546,0.3858238555486933,1579267810367.6775,2017
1281,FL,7766000000.0,0.3394,0.15,0.0855,0.245,0.2864,0.2383,-0.7895,0.0469,0.0461,0.1188,0.0954,0.2222,0.0976,0.1968,13.7212,6.934,3.3133,Consumer Cyclical,8990228015.28,14.266002742393795,0.569265577140266,1579267810367.6775,2017
1282,BBBY,12215757000.0,0.3746,0.117,0.0561,0.2519,0.1649,0.2017,0.7035,0.5485,0.1328,0.0808,0.1574,0.0226,0.1462,-0.0168,9.0889,5.1198,2.2317,Consumer Cyclical,6298207173.3,-47.33537373992053,0.398805518098522,1579267810367.6775,2017
1284,SHOO,1546098000.0,0.3737,0.125,0.0763,0.1469,0.1771,0.2311,-1.2738,0.0,0.1631,0.1536,0.0807,0.029,0.0887,0.0551,21.8182,13.0933,3.1922,Consumer Cyclical,2766033223.2,-1.398019039915822,0.17514655874332202,1579267810367.6775,2017
1285,ANF,3326740000.0,0.6098,0.062,0.0012,0.0032,0.0076,0.0027,-1.1497,0.2488,0.0266,-0.3566,0.0047,-0.488,-0.0279,-0.5649,187.8333,2.5377,0.616,Consumer Cyclical,762697114.76,14.192192491978725,0.04829434942908337,1579267810367.6775,2017
1287,EVC,536034000.0,0.6929,0.544,0.3278,0.5045,0.393,0.5049,0.1154,0.8484,0.0929,0.0,0.1796,0.6515,0.2958,0.8532,3.6154,2.2927,1.8214,Consumer Cyclical,634534150.2,-56.68725750068975,0.04017900865416049,1579267810367.6775,2017
1289,URBN,3545794000.0,0.35100000000000003,0.134,0.0615,0.1661,0.1777,0.1562,-0.7587,0.0,0.151,0.1022,0.1357,0.0919,0.1306,-0.0095,14.1925,5.7572,2.3492,Consumer Cyclical,3084844547.74,-7.366069694220723,0.1953338456902887,1579267810367.6775,2017
1290,ETM,592884000.0,0.2519,0.038,0.391,0.1314,0.0021,0.4223,80.5835,1.0614,-0.006,0.0,0.0183,0.7136,0.0468,0.8519,2.4169,100.0417,0.3175,Consumer Cyclical,443956302.4,-45.06626580932936,0.02811152734738766,1579267810367.6775,2017
1294,GNTX,1794872578.0,0.387,0.35200000000000004,0.2266,0.1985,0.2234,0.2838,-1.0204,0.0381,0.1082,0.1299,0.1042,0.194,0.104,0.1328,14.8803,8.4809,2.927,Consumer Cyclical,5998867093.72,-2.481923086493949,0.37985115978039047,1579267810367.6775,2017
1295,RCL,8777845000.0,0.4422,0.328,0.1851,0.1518,0.0587,0.1029,2.5795,0.7045,0.0406,0.1088,0.0307,1.4627,0.0418,0.303,15.9022,11.5396,2.4081,Consumer Cyclical,25772027801.0,-16.90093232224102,1.6318972394555349,1579267810367.6775,2017
1299,ALV,8136800000.0,0.2064,0.13699999999999998,0.0525,0.1058,0.1114,0.1352,0.3316,0.3297,0.0068,0.0282,0.0101,-0.0113,-0.025,-0.0132,18.8767,7.4936,1.9839,Consumer Cyclical,8009967017.5026,-21.7955744520658,0.5071949776293964,1579267810367.6775,2017
1300,BYD,2400819000.0,0.4735,0.243,0.0789,0.1726,0.0524,0.0763,4.885,2.8033,-0.0088,-0.0715,-0.0591,0.0,0.0235,0.0,20.897,11.5354,3.5983,Consumer Cyclical,3878070764.0,-39.25862130706445,0.2455613125614918,1579267810367.6775,2017
1301,WGO,1547119000.0,0.1439,0.102,0.0461,0.1615,0.1113,0.3264,1.516,0.6217,0.061,0.0573,0.2039,0.0857,0.1357,0.1232,15.6223,8.8204,2.6037,Consumer Cyclical,1149790496.4,-55.922572174865806,0.0728052891885583,1579267810367.6775,2017
1303,EXPE,10060000000.0,0.8253,0.149,0.0376,0.0836,0.0635,-0.4948,0.579,0.9394,0.1395,0.0225,0.1718,0.0361,0.1406,-0.0689,48.7631,12.9725,4.0874,Consumer Cyclical,18515943142.84,-6.2526118377106865,1.1724384566876727,1579267810367.6775,2017
1306,CROX,1023513000.0,0.5053,0.051,0.01,0.0551,0.389,0.0338,-3.3805,0.0036,0.0305,-0.2357,0.0279,-0.3714,-0.0083,0.0,0.0,13.9366,4.8417,Consumer Cyclical,903591716.19,100.30839635586122,0.05721586359565134,1579267810367.6775,2017
1311,VIAB,13263000000.0,0.4393,0.227,0.1413,0.3105,0.0833,0.6193,3.2347,1.8424,0.0764,0.0773,0.0485,0.0465,0.0131,-0.0539,5.8443,6.8992,1.8272,Consumer Cyclical,11022921330.89,-15.362069410322485,0.6979766989820236,1579267810367.6775,2017
1313,ETH,763385000.0,0.5498,0.102,0.0474,0.0903,0.0955,0.0936,-0.6494,0.0358,-0.0143,-0.0504,0.0174,-0.0538,0.0222,-0.0414,24.6565,10.8102,2.2275,Consumer Cyclical,894588164.4,-36.71779471010849,0.05664575435066496,1579267810367.6775,2017
1316,CBS,13692000000.0,0.3837,0.122,0.0261,0.1805,0.0875,0.1006,5.9144,5.1375,0.0523,-0.0688,0.1114,-0.1848,0.1231,-0.4614,66.4831,20.0932,11.970999999999998,Consumer Cyclical,23678574329.87,-25.08066520208257,1.4993387552398265,1579267810367.6775,2017
1319,AXL,6266000000.0,0.1786,0.154,0.0538,0.2195,0.0539,0.1076,3.7339,2.588,-0.0075,0.1592,0.0753,-0.0922,0.0489,0.1707,5.4255,5.7514,1.2658,Consumer Cyclical,1944237557.84,-36.46250247425817,0.12311006056581067,1579267810367.6775,2017
1330,CPRT,1447981000.0,0.4365,0.36,0.2723,0.359,0.1858,0.3207,0.8113,0.5765,0.1514,0.1645,0.1191,0.1939,0.1101,0.3436,18.3081,14.7253,6.6046,Consumer Cyclical,7253130306.74,9.587156998771073,0.459271711810004,1579267810367.6775,2017
1332,DXLG,450283000.0,0.455,0.069,-0.005,-0.0322,0.0035,-0.0184,1.7322,0.8494,-0.0366,0.0,0.0172,0.0,0.0446,0.0,0.0,7.0227,2.3024,Consumer Cyclical,165177359.75,-4.824556862988684,0.010459110143677544,1579267810367.6775,2017
1333,OMC,15273600000.0,1.0,0.152,0.0713,0.4162,0.2368,-3.604,0.4873,1.8832,0.0549,0.0469,0.0424,0.0455,0.0239,0.02,15.5491,7.733,6.415,Consumer Cyclical,16775861740.97,4.021691613321583,1.0622556624556494,1579267810367.6775,2017
1335,MHK,9491290000.0,0.3157,0.189,0.1024,0.1376,0.0804,0.1708,1.4943,0.3915,0.0138,0.0234,0.0876,0.2921,0.0601,0.214,21.1171,12.94,2.9104,Consumer Cyclical,20517336852.0,-57.623188737509906,1.2991676723419858,1579267810367.6775,2017
1337,CTAS,5323381000.0,0.4471,0.187,0.0903,0.2087,0.0822,0.2239,2.96,1.3607,0.0802,0.0803,0.0985,0.1476,0.1315,0.1358,28.0356,16.2987,5.7574,Consumer Cyclical,13258002971.64,8.32651372665864,0.8395031472561537,1579267810367.6775,2017
1338,HAS,5209782000.0,0.6096,0.203,0.0761,0.2167,0.1939,0.1501,0.2531,1.0102,0.0483,0.0347,0.0585,0.0425,0.0712,-0.0128,29.0473,11.1114,6.2674,Consumer Cyclical,11469078358.88,-9.386770686804674,0.7262275773359697,1579267810367.6775,2017
1339,AN,21534600000.0,0.156,0.047,0.0202,0.1834,0.0899,0.2046,2.6035,1.1411,0.103,0.122,0.1171,0.117,0.1057,0.0758,11.8176,7.3348,2.0263,Consumer Cyclical,4787561398.95,-31.961120769226746,0.30315069854019144,1579267810367.6775,2017
1350,THO,7246952000.0,0.14400000000000002,0.092,0.0516,0.2374,0.2252,0.454,-0.1178,0.092,0.1041,0.1141,0.2254,0.2534,0.2775,0.2847,14.7963,8.2208,3.5138,Consumer Cyclical,5539939419.35,-65.83959106171524,0.35079163793379786,1579267810367.6775,2017
1351,TGNA,1903026000.0,0.5094,0.254,0.1438,0.2751,0.0752,0.4232,6.0189,3.0227,-0.121,-0.1198,-0.1764,-0.0721,-0.0872,-0.3532,11.1575,12.3288,3.0713,Consumer Cyclical,3049466511.91,-21.458412057360963,0.19309369138601248,1579267810367.6775,2017
1352,THRM,985683000.0,0.3154,0.121,0.0357,0.0636,0.0991,0.0719,0.3484,0.2612,0.2475,0.109,0.0652,0.0876,0.0542,-0.2146,33.3854,10.2182,2.1263,Consumer Cyclical,1175610922.4,24.742591244763716,0.07444025102533433,1579267810367.6775,2017
1354,PIR,1828446000.0,0.3814,0.064,0.0165,0.1032,0.0954,0.0591,0.3956,0.6886,0.0198,0.0,0.1064,-0.2433,0.0951,-0.2883,18.5405,5.2296,1.9004,Consumer Cyclical,569614886.4,-92.47542267544478,0.036068289536490016,1579267810367.6775,2017
1356,ROST,12866757000.0,0.287,0.16399999999999998,0.0869,0.4067,0.4608,0.3298,-0.3397,0.1443,0.1264,0.2073,0.1149,0.14400000000000002,0.1094,0.1317,22.9439,11.9024,9.2388,Consumer Cyclical,25771535833.16,4.455560065229558,1.6318660878144535,1579267810367.6775,2017
1357,CSL,3750800000.0,0.2795,0.175,0.0974,0.1446,0.068,0.2129,1.8399,0.6274,0.0269,0.0519,0.0558,0.0617,0.06,0.1395,20.3461,12.882,2.8588,Consumer Cyclical,7249126945.54,-12.866297844778321,0.4590182170465624,1579267810367.6775,2017
1358,WSM,5083812000.0,0.3705,0.127,0.0601,0.2447,0.2269,0.2298,-0.3309,0.0,0.0579,0.0653,0.0998,0.0871,0.0813,0.0611,13.7826,6.1372,3.3393,Consumer Cyclical,4177064841.9,-1.2984031324910388,0.264493761886245,1579267810367.6775,2017
1359,BWA,9799300000.0,0.2159,0.153,0.0449,0.1184,0.0986,0.1105,1.0964,0.5888,0.0732,0.0533,0.0787,-0.0122,0.084,-0.102,24.7751,8.3819,2.922,Consumer Cyclical,10917217478.22,-31.8947701833371,0.6912834800120637,1579267810367.6775,2017
1360,CAL,2579388000.0,0.4117,0.065,0.0255,0.1071,0.0599,0.1226,1.5098,0.5007,0.0047,0.0003,0.006999999999999999,0.2115,0.0105,0.2014,19.5987,9.1846,2.0865,Consumer Cyclical,1279286269.2,-16.349688635744574,0.08100502402452962,1579267810367.6775,2017
1364,MATW,1515608000.0,0.3717,0.126,0.0491,0.0942,0.0364,0.1363,4.4675,1.1538,0.07,0.0112,0.0788,0.0316,0.1179,0.2118,27.4459,15.1474,2.5841,Consumer Cyclical,2040653961.4,-23.044838419524165,0.1292151937754563,1579267810367.6775,2017
1366,MELI,1216542000.0,0.5915,0.1,0.0113,0.0423,0.3891,0.0318,-2.4921,1.1309,0.2333,-0.0209,0.2663,-0.3289,0.2978,-0.4252,1040.5806,114.7834,43.7238,Consumer Cyclical,14244282479.12,-9.216312761576043,0.9019548417062787,1579267810367.6775,2017
1369,JWN,14757000000.0,0.3603,0.098,0.024,0.4069,0.1313,0.0861,1.2186,3.1885,0.0987,-0.0238,0.1087,-0.0857,0.0974,-0.1849,21.3171,6.4428,8.6847,Consumer Cyclical,7575051299.5,-2.4459017737257205,0.47965590444956974,1579267810367.6775,2017
1370,SBGI,2636215000.0,0.3654,0.307,0.2185,0.3672,0.0876,0.3336,3.7703,2.5808,0.1233,0.3875,0.1504,0.2643,0.0906,0.382,6.4385,8.4362,2.4095,Consumer Cyclical,3779708947.35,-27.33193843732093,0.2393329948560166,1579267810367.6775,2017
1373,LYV,9687222000.0,0.2586,0.047,-0.0006,-0.0051,0.0259,-0.013,1.0338,1.9471,-0.0116,0.0,0.0872,0.0,0.1104,0.0,0.0,20.3863,7.4371,Consumer Cyclical,8820016843.9,15.47479071042093,0.5584877236145633,1579267810367.6775,2017
1374,ELY,1048736000.0,0.4581,0.085,0.0389,0.0628,0.0734,0.1839,0.1558,0.1533,-0.0413,-0.0622,-0.0222,0.0,-0.0094,0.2798,32.093,14.7873,2.0091,Consumer Cyclical,1304601892.2,11.107645022656488,0.08260802149169803,1579267810367.6775,2017
1379,DDS,6418008000.0,0.3508,0.08800000000000001,0.0264,0.0985,0.0755,0.0638,0.8357,0.4778,0.0702,0.0515,0.0855,-0.1131,0.0805,-0.1174,11.3164,4.1236,1.0849,Consumer Cyclical,1863239160.72,0.01681476042758954,0.1179812029655825,1579267810367.6775,2017
1381,KMX,15875118000.0,0.1375,0.078,0.0395,0.2017,0.044,0.1463,9.5405,3.9149,0.0903,0.1342,0.1354,0.1249,0.1404,0.1435,19.617,19.3452,3.8841,Consumer Cyclical,12076494650.36,-3.1346549212950694,0.7646894700873064,1579267810367.6775,2017
1382,PLCE,1785316000.0,0.3762,0.12,0.0573,0.2062,0.2605,0.1873,-1.0602,0.031,0.0702,0.0615,0.0735,0.1353,0.0703,0.3277,17.2595,6.9293,3.4456,Consumer Cyclical,1715356359.6,-38.76346500131317,0.1086171926217276,1579267810367.6775,2017
1384,SCHL,1741600000.0,0.5323,0.07400000000000001,0.03,0.04,0.0596,0.0494,-3.3893,0.0047,0.0137,0.0056,-0.0618,-0.1453,0.0103,0.0288,28.1656,8.0748,1.1325,Consumer Cyclical,1481157818.17,2.3441733536538165,0.0937876279403912,1579267810367.6775,2017
1388,RL,6652800000.0,0.5488,0.032,-0.0149,-0.0301,-0.0184,-0.0319,-3.5572,0.1783,0.0693,0.0,0.0168,0.0,-0.0069,0.0,0.0,27.5574,2.0246,Consumer Cyclical,6689641621.73,0.6613682782006792,0.4235913363023938,1579267810367.6775,2017
1390,GPC,16308801000.0,0.3008,0.075,0.0378,0.1808,0.0859,0.2222,2.4048,0.951,0.0563,0.0342,0.0577,0.001,0.0346,-0.0333,23.0501,14.0261,4.1502,Consumer Cyclical,14159931443.68,2.4182015476952983,0.8966136934294479,1579267810367.6775,2017
1394,HOG,5647224000.0,0.3652,0.158,0.0924,0.2829,0.065,0.3079,6.9878,3.789,0.0281,-0.0219,0.0635,0.0237,0.049,-0.0769,17.1815,16.7788,4.7506,Consumer Cyclical,8761446602.26,-32.11398457566464,0.5547790276444755,1579267810367.6775,2017
1398,TXRH,2219531000.0,0.2107,0.124,0.0593,0.1568,0.139,0.1567,-0.3595,0.062,0.1224,0.1339,0.1163,0.1276,0.1127,0.1407,29.2324,13.6145,4.585,Consumer Cyclical,3845424107.2,12.65555120090436,0.24349411049571934,1579267810367.6775,2017
1399,LZB,1520060000.0,0.4008,0.105,0.0565,0.1457,0.1548,0.1761,-0.9403,0.0009,-0.0015,0.3611,0.0669,0.0071,0.0621,0.1863,16.2286,7.7311,2.3436,Consumer Cyclical,1386401152.8,-10.040522607548274,0.08778759015402364,1579267810367.6775,2017
1400,CVGI,755231000.0,0.1214,0.064,-0.0023,-0.0228,0.0911,-0.0079,2.3828,2.2337,-0.025,0.0,-0.0366,0.0,-0.0458,0.0,0.0,9.4586,4.481,Consumer Cyclical,340613001.96,-48.694869618295925,0.02156777968397267,1579267810367.6775,2017
1404,MTN,1907218000.0,0.3064,0.299,0.1104,0.134,0.0775,0.1365,2.0065,0.8099,0.0705,0.1283,0.109,0.6307,0.1119,0.8839,39.3209,16.7857,5.3668,Consumer Cyclical,8432002619.04,2.7192310125550927,0.5339184756179448,1579267810367.6775,2017
1408,PII,5428477000.0,0.244,0.1,0.0318,0.1851,0.121,0.1982,1.4291,0.98,0.1307,0.0564,0.131,-0.0958,0.0842,-0.2634,46.073,15.9947,8.5357,Consumer Cyclical,7895335912.32,-37.89062152527068,0.4999364807215216,1579267810367.6775,2017
1410,SCI,3095031000.0,0.2335,0.242,0.1766,0.3879,0.0296,0.1648,4.1902,2.4639,0.0751,0.1288,0.0815,0.3251,0.051,0.5269,12.9588,13.6163,5.0098,Consumer Cyclical,7069500487.8,8.599368179117235,0.44764418304417375,1579267810367.6775,2017
1414,HIBB,972960000.0,0.348,0.119,0.0628,0.1828,0.1864,0.1726,-0.3066,0.0103,0.1061,0.0876,0.1001,0.0464,0.0993,0.0008,12.2545,6.0842,2.2104,Consumer Cyclical,740123005.9,-33.33333481534465,0.046864945960475704,1579267810367.6775,2017
1416,CMG,4476412000.0,0.1689,0.098,0.0394,0.1292,0.14300000000000002,0.1072,-1.2265,0.0,0.1681,0.111,0.1263,-0.0685,0.0588,-0.2446,47.3263,17.6098,6.0443,Consumer Cyclical,8270834792.85,47.39374997525886,0.5237132510745233,1579267810367.6775,2017
1420,PKG,6444900000.0,0.2282,0.205,0.1037,0.3063,0.11,0.1668,1.8384,1.2145,0.1191,0.1585,0.1828,0.3364,0.0472,0.211,17.4344,10.6477,5.3435,Consumer Cyclical,11662665181.39,-30.60915683591985,0.7384855883736878,1579267810367.6775,2017
1428,POOL,2788188000.0,0.2888,0.106,0.0687,0.8588,0.2337,0.3412,1.6581,2.3287,0.0566,0.1272,0.104,0.2186,0.104,0.2336,27.968000000000004,19.4975,23.6051,Consumer Cyclical,5268679156.0,14.625391645095046,0.33361530713232046,1579267810367.6775,2017
1429,COLM,2466105000.0,0.4704,0.13,0.0426,0.0648,0.1711,0.0712,-2.4011,0.0,0.0653,-0.0279,0.0746,0.0042,0.0552,-0.0847,48.3709,13.5524,3.1496,Consumer Cyclical,5103779048.72,16.348008833211562,0.32317375274886173,1579267810367.6775,2017
